127.0.0.1 - - [31/Oct/2024:08:21:41 -0500] "GET / HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:05:29 -0500] "GET /CineHome/ControladorUsuario?accion=Listado HTTP/1.1" 200 15797
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:05:29 -0500] "GET /CineHome/js/login.js HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:07:20 -0500] "GET /CineHome/ControladorUsuario?accion=Listado HTTP/1.1" 200 15833
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:07:20 -0500] "GET /CineHome/js/login2.js HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:07:20 -0500] "GET /CineHome/js/login.js HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:08:02 -0500] "GET /CineHome/ControladorUsuario?accion=Listado HTTP/1.1" 200 15797
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:08:02 -0500] "GET /CineHome/js/login.js HTTP/1.1" 200 1184
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:08:28 -0500] "GET /CineHome/ControladorUsuario?accion=Listado HTTP/1.1" 200 15833
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:08:28 -0500] "GET /CineHome/js/login.js HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:08:28 -0500] "GET /CineHome/js/login2.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:09:39 -0500] "GET /CineHome/ControladorUsuario?accion=Listado HTTP/1.1" 200 14139
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:09:39 -0500] "GET /CineHome/js/logindatatables.js HTTP/1.1" 200 1714
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:09:39 -0500] "GET /CineHome/js/login2.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:09:39 -0500] "GET /CineHome/js/login.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:09:50 -0500] "GET /CineHome/ControladorUsuario?txtbuscar=EM001&accion=Buscar HTTP/1.1" 200 7689
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:09:50 -0500] "GET /CineHome/js/login.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:09:50 -0500] "GET /CineHome/js/logindatatables.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:09:58 -0500] "GET /CineHome/ControladorUsuario?accion=Modificar&codigoemp=EM001 HTTP/1.1" 200 4519
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:10:04 -0500] "GET /CineHome/ControladorUsuario?accion=Listado HTTP/1.1" 200 14139
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:10:04 -0500] "GET /CineHome/js/logindatatables.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:10:04 -0500] "GET /CineHome/js/login.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:10:04 -0500] "GET /CineHome/js/login2.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:22:50 -0500] "GET /CineHome/ControladorPelicula?action=ListadoPelicula HTTP/1.1" 200 9841
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:22:51 -0500] "GET /CineHome/Estilos/imagenes/fondocine.jpg HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:24:04 -0500] "GET /CineHome/ControladorPelicula?action=ListadoPelicula HTTP/1.1" 200 9861
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:24:05 -0500] "GET /CineHome/Estilos/registrarboleta.css HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:24:05 -0500] "GET /CineHome/Estilos/imagenes/fondocine.jpg HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:24:53 -0500] "GET /CineHome/Estilos/imagenes/fondocine.jpg HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:25:21 -0500] "GET /CineHome/ControladorPelicula?action=ListadoPelicula HTTP/1.1" 200 11035
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:25:22 -0500] "GET /CineHome/Estilos/imagenes/fondocine.jpg HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:26:26 -0500] "GET /CineHome/ControladorPelicula?action=ListadoPelicula HTTP/1.1" 200 10929
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:26:26 -0500] "GET /CineHome/Estilos/registrarboleta.css HTTP/1.1" 200 144
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:26:26 -0500] "GET /CineHome/Estilos/imagenes/fondocine.jpg HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:27:52 -0500] "GET /CineHome/ControladorPelicula?action=ListadoPelicula HTTP/1.1" 200 9940
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:27:52 -0500] "GET /CineHome/Estilos/modalestilo.css HTTP/1.1" 200 1039
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:27:52 -0500] "GET /CineHome/Estilos/registrarboleta.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:27:52 -0500] "GET /CineHome/Estilos/imagenes/fondocine.jpg HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:27:54 -0500] "GET /CineHome/Estilos/imagenes/fondocine.jpg HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:28:38 -0500] "GET /CineHome/ControladorPelicula?action=ListadoPelicula HTTP/1.1" 200 9925
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:28:38 -0500] "GET /CineHome/Estilos/registrarboleta.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:28:38 -0500] "GET /CineHome/Estilos/modalestilo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:28:38 -0500] "GET /CineHome/Estilos/imagenes/fondocine.jpg HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:28:39 -0500] "GET /CineHome/Estilos/imagenes/fondocine.jpg HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:31:14 -0500] "GET /CineHome/ControladorPelicula?action=ListadoPelicula HTTP/1.1" 200 9919
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:31:14 -0500] "GET /CineHome/Estilos/registrarboleta.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:31:14 -0500] "GET /CineHome/Estilos/modalestilo.css HTTP/1.1" 200 1041
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:31:14 -0500] "GET /CineHome/Estilos/imagenes/fondocine.jpg HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:31:15 -0500] "GET /CineHome/Estilos/imagenes/fondocine.jpg HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:31:26 -0500] "GET /CineHome/ControladorPelicula?action=ListadoPelicula HTTP/1.1" 200 10930
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:32:11 -0500] "GET /CineHome/ControladorPelicula?action=ListadoPelicula HTTP/1.1" 200 9867
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:32:11 -0500] "GET /CineHome/Estilos/registrarboleta.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:32:27 -0500] "GET /CineHome/ControladorPelicula?action=ListadoPelicula HTTP/1.1" 200 9922
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:32:27 -0500] "GET /CineHome/Estilos/modalestilo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:37:40 -0500] "GET /CineHome/ControladorEmpleado?accion=NuevoEmp HTTP/1.1" 200 5109
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:37:40 -0500] "GET /CineHome/Estilos/registroemp.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:39:12 -0500] "GET /CineHome/ControladorEmpleado?accion=Listado HTTP/1.1" 200 14210
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:39:31 -0500] "GET /CineHome/ControladorEmpleado?accion=Modificar&codigoemp=EM011 HTTP/1.1" 200 4316
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:39:31 -0500] "GET /CineHome/Estilos/updempleado.css HTTP/1.1" 200 441
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:39:33 -0500] "GET /CineHome/ControladorEmpleado?accion=Listado HTTP/1.1" 200 14210
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:39:36 -0500] "GET /CineHome/ControladorEmpleado?accion=Eliminar&codigoemp=EM011 HTTP/1.1" 200 13720
